# energy,bc_sum,bcd_x_sum,bcd_y_sum
0.434300,4.396369,-0.016801,-0.003779
0.440400,4.406148,-0.017286,-0.004029
0.446500,4.415915,-0.017678,-0.004273
0.452600,4.425436,-0.017911,-0.004325
0.458700,4.434756,-0.018431,-0.004489
0.464800,4.444224,-0.019272,-0.004750
0.470900,4.453321,-0.019904,-0.004811
0.477000,4.462315,-0.019785,-0.004776
0.483100,4.471270,-0.019987,-0.004780
0.489200,4.480173,-0.020584,-0.004844
0.495300,4.488757,-0.021614,-0.005120
0.501400,4.497417,-0.022256,-0.005501
0.507500,4.506034,-0.022162,-0.005551
0.513600,4.514380,-0.021814,-0.005467
0.519700,4.522320,-0.021494,-0.005388
0.525800,4.530660,-0.021160,-0.005303
0.531900,4.538578,-0.020837,-0.005218
0.538000,4.546743,-0.020510,-0.005137
0.544100,4.554512,-0.020198,-0.005060
0.550200,4.562311,-0.019890,-0.004983
0.556300,4.569968,-0.019599,-0.004913
0.562400,4.577651,-0.019298,-0.004837
0.568500,4.584987,-0.019022,-0.004764
0.574600,4.592521,-0.018730,-0.004692
0.580700,4.599953,-0.018445,-0.004619
0.586800,4.607214,-0.018172,-0.004553
0.592900,4.614148,-0.017912,-0.004489
0.599000,4.621142,-0.017653,-0.004425
0.605100,4.628056,-0.017401,-0.004358
0.611200,4.634913,-0.017145,-0.004293
0.617300,4.641773,-0.016893,-0.004230
0.623400,4.648561,-0.016648,-0.004171
0.629500,4.655131,-0.016420,-0.004116
0.635600,4.661656,-0.016184,-0.004057
0.641700,4.667991,-0.015960,-0.003996
0.647800,4.674514,-0.015728,-0.003938
0.653900,4.680829,-0.015504,-0.003883
